,Brazil,China,Germany,Greece,India,US
2019-09-04,101201.0,2957.41,12025.04,854.48,36724.74,2937.78
2019-09-05,102243.0,2985.86,12126.78,874.65,36644.42,2976.0
2019-09-06,102935.0,2999.6,12191.73,869.38,36981.77,2978.71
2019-09-09,103181.0,3024.74,12226.1,858.8,37145.45,2978.43
2019-09-11,103446.0,3008.81,12359.07,857.3,37270.82,3000.93
2019-09-12,104371.0,3031.24,12410.25,850.55,37104.28,3009.57
2019-09-16,103680.0,3030.75,12380.31,867.94,37123.31,2997.96
2019-09-17,104617.0,2978.12,12372.61,861.91,36481.09,3005.7
2019-09-18,104532.0,2985.66,12389.62,872.58,36563.88,3006.73
2019-09-19,104339.0,2999.28,12457.7,873.93,36093.47,3006.79
2019-09-20,104817.0,3006.45,12468.01,876.17,38014.62,2992.07
2019-09-23,104638.0,2977.08,12342.33,862.59,39090.03,2991.78
2019-09-24,103876.0,2985.34,12307.15,868.01,39097.14,2966.6
2019-09-25,104481.0,2955.43,12234.18,862.09,38593.52,2984.87
2019-09-26,105319.0,2929.09,12288.54,866.18,38989.74,2977.62
2019-09-27,105078.0,2932.17,12380.94,870.35,38822.57,2961.79
2019-09-30,104745.0,2905.19,12428.08,868.42,38667.33,2976.74
2019-10-09,101249.0,2924.86,12094.26,831.72,38177.95,2919.4
2019-10-10,101817.0,2947.71,12164.2,839.22,37880.4,2938.13
2019-10-11,103832.0,2973.66,12511.65,855.95,38127.08,2970.27
2019-10-14,104302.0,3007.88,12486.56,855.89,38214.47,2966.15
2019-10-15,104490.0,2991.05,12629.79,858.16,38506.09,2995.68
2019-10-16,105423.0,2978.71,12670.11,858.37,38598.99,2989.69
2019-10-17,105016.0,2977.33,12654.95,859.32,39052.06,2997.95
2019-10-18,104729.0,2938.14,12633.6,862.58,39298.38,2986.2
2019-10-22,107381.0,2954.38,12754.69,873.5,38963.84,2995.99
2019-10-23,107544.0,2941.62,12798.19,873.13,39058.83,3004.52
2019-10-24,106986.0,2940.92,12872.1,873.98,39020.39,3010.29
2019-10-25,107364.0,2954.93,12894.51,872.3,39058.06,3022.55
2019-10-29,107556.0,2954.18,12939.62,873.4,39831.84,3036.89
2019-10-30,108408.0,2939.32,12910.23,875.73,40051.87,3046.77
2019-10-31,107220.0,2929.06,12866.79,882.57,40129.05,3037.56
2019-11-01,108196.0,2958.2,12961.05,880.36,40165.03,3066.91
2019-11-04,108779.0,2975.49,13136.28,879.25,40301.96,3078.27
2019-11-05,108719.0,2991.56,13148.5,873.34,40248.23,3074.62
2019-11-06,108360.0,2978.6,13179.89,859.81,40469.78,3076.78
2019-11-07,109581.0,2978.71,13289.46,869.47,40653.74,3085.18
2019-11-08,107629.0,2964.18,13228.56,864.69,40323.61,3093.08
2019-11-11,108367.0,2909.97,13198.37,855.92,40345.08,3087.01
2019-11-13,106060.0,2905.24,13230.07,870.93,40116.06,3094.04
2019-11-14,106557.0,2909.87,13180.23,889.84,40286.48,3096.63
2019-11-18,106269.0,2909.2,13207.01,888.29,40284.19,3122.03
2019-11-19,105864.0,2933.99,13221.12,893.37,40469.7,3120.18
2019-11-21,107497.0,2903.64,13137.7,883.39,40575.17,3103.54
2019-11-22,108692.0,2885.29,13163.88,891.3,40359.41,3110.29
2019-11-25,108424.0,2906.17,13246.45,898.23,40889.23,3133.64
2019-11-26,107059.0,2907.06,13236.42,891.86,40821.3,3140.52
2019-11-27,107708.0,2903.19,13287.07,895.03,41020.61,3153.63
2019-11-29,108233.0,2871.98,13236.38,901.58,40793.81,3140.98
2019-12-02,108928.0,2875.81,12964.68,892.97,40802.17,3113.87
2019-12-03,108956.0,2884.7,12989.29,881.28,40675.45,3093.2
2019-12-04,110301.0,2878.12,13140.57,888.68,40850.29,3112.76
2019-12-05,110622.0,2899.47,13054.8,878.57,40779.59,3117.43
2019-12-06,111126.0,2912.01,13166.58,873.21,40445.15,3145.91
2019-12-09,110977.0,2914.48,13105.61,863.77,40487.43,3135.96
2019-12-10,110672.0,2917.32,13070.72,861.67,40239.88,3132.52
2019-12-11,110964.0,2924.42,13146.74,883.96,40412.57,3141.63
2019-12-12,112200.0,2915.7,13221.64,885.21,40581.71,3168.57
2019-12-13,112565.0,2967.68,13282.72,891.08,41009.71,3168.8
2019-12-16,111896.0,2984.39,13407.66,880.76,40938.72,3191.45
2019-12-17,112616.0,3022.42,13287.83,894.49,41352.17,3192.52
2019-12-18,114315.0,3017.04,13222.16,905.64,41558.57,3191.14
2019-12-19,115131.0,3017.07,13211.96,902.78,41673.92,3205.37
2019-12-20,115121.0,3004.94,13318.9,892.06,41681.54,3221.22
2019-12-23,115863.0,2962.75,13300.98,912.52,41642.66,3224.01
2019-12-27,116534.0,3005.04,13337.11,920.54,41575.14,3240.02
2019-12-30,115645.0,3040.02,13249.01,917.79,41558.0,3221.29
2020-01-02,118573.0,3085.2,13385.93,930.71,41626.64,3257.85
2020-01-03,117707.0,3083.79,13219.14,920.09,41464.61,3234.85
2020-01-07,116662.0,3104.8,13226.83,924.69,40869.47,3237.18
2020-01-08,116247.0,3066.89,13320.18,914.17,40817.74,3253.05
2020-01-09,115947.0,3094.88,13495.06,926.06,41452.35,3274.7
2020-01-10,115503.0,3092.29,13483.31,923.63,41599.72,3265.35
2020-01-13,117325.0,3115.57,13451.52,919.39,41859.69,3288.13
2020-01-14,117632.0,3106.82,13456.49,923.69,41952.63,3283.15
2020-01-15,116414.0,3090.04,13432.3,928.66,41872.73,3289.29
2020-01-16,116704.0,3074.08,13429.43,932.13,41932.56,3316.81
2020-01-17,118478.0,3075.5,13526.13,934.22,41945.37,3329.62
2020-01-21,117026.0,3052.14,13555.87,942.27,41323.81,3320.79
2020-01-22,118391.0,3060.75,13515.75,942.92,41115.38,3321.75
2020-01-23,119528.0,2976.53,13388.42,939.17,41386.4,3325.54
2020-02-03,114629.0,2746.61,13045.19,903.47,39872.31,3248.92
2020-02-04,115557.0,2783.29,13281.74,916.75,40789.38,3297.59
2020-02-05,116028.0,2818.09,13478.33,920.99,41142.66,3334.69
2020-02-06,115190.0,2866.51,13574.82,921.45,41306.03,3345.78
2020-02-07,113770.0,2875.96,13513.81,910.91,41141.85,3327.71
2020-02-10,112570.0,2890.49,13494.03,902.98,40979.62,3352.09
2020-02-11,115371.0,2901.67,13627.84,917.0,41216.14,3357.75
2020-02-12,116674.0,2926.9,13749.78,917.56,41565.9,3379.45
2020-02-13,115662.0,2906.07,13745.43,920.24,41459.79,3373.94
2020-02-14,114381.0,2917.01,13744.21,922.3,41257.74,3380.16
2020-02-18,114977.0,2984.97,13681.19,911.82,40894.38,3370.29
2020-02-19,116518.0,2975.4,13789.0,916.8,41323.0,3386.15
2020-02-20,114586.0,3030.15,13664.0,913.08,41170.12,3373.23
2020-02-26,105718.0,2987.93,12774.88,811.34,39888.96,3116.39
2020-02-27,102984.0,2991.33,12367.46,768.83,39745.66,2978.76
2020-02-28,104172.0,2880.3,11890.35,720.35,38297.29,2954.22
2020-03-03,105537.0,2992.9,11985.39,766.32,38623.7,3003.37
2020-03-04,107224.0,3011.67,12127.69,770.54,38409.48,3130.12
2020-03-05,102233.0,3071.68,11944.72,728.17,38470.61,3023.94
2020-03-06,97997.0,3034.51,11541.87,684.74,37576.62,2972.37
2020-03-09,86067.0,2943.29,10625.02,593.07,35634.95,2746.56
2020-03-11,85171.0,2968.52,10438.68,602.48,35697.4,2741.38
2020-03-12,72583.0,2923.49,9161.13,538.55,32778.14,2480.64
2020-03-13,82678.0,2887.43,9232.08,551.97,34103.48,2711.02
2020-03-16,71168.0,2789.25,8742.25,484.4,31390.07,2386.13
2020-03-17,74617.0,2779.64,8939.1,491.94,30579.09,2529.19
2020-03-18,66895.0,2728.76,8441.71,487.35,28869.51,2398.1
2020-03-19,68332.0,2702.13,8610.43,525.29,28288.23,2409.39
2020-03-20,67069.0,2745.62,8928.95,555.13,29915.96,2304.92
2020-03-23,63570.0,2660.17,8741.15,518.42,25981.24,2237.4
2020-03-24,69729.0,2722.44,9700.57,552.45,26674.03,2447.33
2020-03-26,77710.0,2764.91,10000.96,573.35,29946.77,2630.07
2020-03-27,73429.0,2772.2,9632.52,550.85,29815.59,2541.47
2020-03-30,74639.0,2747.21,9815.97,558.7,28440.32,2626.65
2020-03-31,73020.0,2750.3,9935.84,558.3,29468.49,2584.59
2020-04-01,70967.0,2734.52,9544.75,536.45,28265.31,2470.5
2020-04-03,69538.0,2763.99,9525.77,540.74,27590.95,2488.65
2020-04-07,76358.0,2820.76,10356.7,607.73,30067.21,2659.41
2020-04-08,78625.0,2815.37,10332.89,609.09,29893.96,2749.98
2020-04-09,77682.0,2825.9,10564.74,607.29,31159.62,2789.82
2020-04-15,78831.0,2811.17,10279.76,607.57,30379.81,2783.36
2020-04-16,77812.0,2819.93,10301.54,606.75,30602.61,2799.55
2020-04-22,80687.0,2843.98,10415.03,595.41,31379.55,2799.31
2020-04-23,79673.0,2838.5,10513.79,610.48,31863.08,2797.8
2020-04-24,75331.0,2808.53,10336.09,606.41,31327.22,2836.74
2020-04-27,78239.0,2815.49,10659.99,626.16,31743.08,2878.48
2020-04-28,81312.0,2810.02,10795.63,634.96,32114.52,2863.39
2020-04-29,83171.0,2822.44,11107.74,641.94,32720.16,2939.51
2020-04-30,80506.0,2860.08,10861.64,628.25,33717.62,2912.43
2020-05-06,79064.0,2878.14,10606.2,600.67,31685.75,2848.42
2020-05-07,78119.0,2871.52,10759.27,602.47,31443.38,2881.19
2020-05-08,80263.0,2895.34,10904.48,604.05,31642.7,2929.8
2020-05-11,79065.0,2894.8,10824.99,596.34,31561.22,2930.32
2020-05-12,77872.0,2891.56,10819.5,596.65,31371.12,2870.12
2020-05-13,77772.0,2898.05,10542.66,590.84,32008.61,2820.0
2020-05-14,79011.0,2870.34,10337.02,588.12,31122.89,2852.5
2020-05-15,77557.0,2868.46,10465.17,593.26,31097.73,2863.7
2020-05-18,81194.0,2875.42,11058.87,609.52,30028.98,2953.91
2020-05-19,80742.0,2898.58,11075.29,601.16,30196.17,2922.94
2020-05-20,81319.0,2883.74,11223.71,610.52,30818.61,2971.61
2020-05-21,83027.0,2867.92,11065.93,608.34,30932.9,2948.51
2020-05-22,82173.0,2813.77,11073.87,609.2,30672.59,2955.45
2020-05-26,85469.0,2846.55,11504.65,635.47,30609.3,2991.77
2020-05-27,87946.0,2836.8,11657.69,660.3,31605.22,3036.13
2020-05-28,86949.0,2846.22,11781.13,665.04,32200.59,3029.73
2020-05-29,87403.0,2852.35,11586.85,652.58,32424.1,3044.31
2020-06-02,91046.0,2921.4,12021.28,670.97,33825.53,3080.82
2020-06-03,93002.0,2923.37,12487.36,674.07,34109.54,3122.87
2020-06-04,93829.0,2919.25,12430.56,669.79,33980.7,3112.35
2020-06-05,94637.0,2930.8,12847.68,683.46,34287.24,3193.93
2020-06-09,96747.0,2956.11,12617.99,678.68,33956.69,3207.18
2020-06-10,94686.0,2943.75,12530.16,662.67,34247.05,3190.14
2020-06-12,92795.0,2919.74,11949.28,646.8,33780.89,3041.31
2020-06-15,92376.0,2890.03,11911.35,647.98,33228.8,3066.59
2020-06-16,93531.0,2931.75,12315.66,676.91,33605.22,3124.74
2020-06-17,95547.0,2935.87,12382.14,672.5,33507.92,3113.49
2020-06-18,96125.0,2939.32,12281.53,662.39,34208.05,3115.34
2020-06-19,96572.0,2967.63,12330.76,668.34,34731.73,3097.74
2020-06-22,95336.0,2965.27,12262.97,670.36,34911.32,3117.86
2020-06-23,95975.0,2970.62,12523.76,676.04,35430.43,3131.29
2020-06-24,94377.0,2979.55,12093.94,665.01,34868.98,3050.33
2020-06-29,95735.0,2961.52,12232.12,635.86,34961.52,3053.24
2020-06-30,95056.0,2984.67,12310.93,638.9,34915.8,3100.29
2020-07-01,96203.0,3025.98,12260.57,641.43,35414.45,3115.86
2020-07-02,96235.0,3090.57,12608.46,662.0,35843.7,3130.01
2020-07-06,98937.0,3332.88,12733.45,655.79,36487.28,3179.72
2020-07-07,97761.0,3345.34,12616.8,644.12,36674.52,3145.32
2020-07-08,99770.0,3403.44,12494.81,641.07,36329.01,3169.94
2020-07-09,99160.0,3450.59,12489.46,636.84,36737.69,3152.05
2020-07-10,100032.0,3383.32,12633.71,632.97,36594.33,3185.04
2020-07-13,98697.0,3443.29,12799.97,630.72,36693.69,3155.22
2020-07-14,100440.0,3414.62,12697.36,629.24,36033.06,3197.52
2020-07-15,101791.0,3361.3,12930.98,637.29,36051.81,3226.56
2020-07-16,100553.0,3210.1,12874.97,637.55,36471.68,3215.57
2020-07-17,102888.0,3214.13,12919.61,641.48,37020.14,3224.73
2020-07-20,104426.0,3314.15,13046.92,653.15,37418.99,3251.84
2020-07-21,104310.0,3320.89,13171.83,638.27,37930.33,3257.3
2020-07-22,104290.0,3333.16,13104.25,647.76,37871.52,3276.02
2020-07-23,102293.0,3325.11,13103.39,640.35,38140.47,3235.66
2020-07-24,102382.0,3196.77,12838.06,634.32,38128.9,3215.63
2020-07-27,104477.0,3205.23,12838.66,626.08,37934.73,3239.41
2020-07-28,104109.0,3227.96,12835.28,633.62,38492.95,3218.44
2020-07-29,105605.0,3294.55,12822.26,632.37,38071.13,3258.44
2020-07-30,105009.0,3286.82,12379.65,618.86,37736.07,3246.22
2020-07-31,102912.0,3310.01,12313.36,617.61,37606.89,3271.12
2020-08-03,102830.0,3367.97,12646.98,615.07,36939.6,3294.61
2020-08-04,101216.0,3371.69,12600.87,628.5,37687.91,3306.51
2020-08-05,102802.0,3377.56,12660.25,637.75,37663.33,3327.77
2020-08-06,104126.0,3386.46,12591.68,640.6,38025.45,3349.16
2020-08-07,102776.0,3354.04,12674.88,632.63,38040.57,3351.28
2020-08-10,103444.0,3379.25,12687.53,617.33,38182.08,3360.47
2020-08-11,102174.0,3340.29,12946.89,626.39,38407.01,3333.69
2020-08-12,102118.0,3319.27,13058.63,634.97,38369.63,3380.35
2020-08-13,100461.0,3320.73,12993.71,637.27,38310.49,3373.43
2020-08-14,101353.0,3360.1,12901.34,634.37,37877.34,3372.85
2020-08-17,99595.0,3438.8,12920.66,637.12,38050.78,3381.99
2020-08-18,102065.0,3451.09,12881.76,643.98,38528.32,3389.78
2020-08-19,100854.0,3408.13,12977.33,646.27,38614.79,3374.85
2020-08-20,101468.0,3363.9,12830.0,636.92,38220.39,3385.51
2020-08-21,101521.0,3380.68,12764.8,633.27,38434.72,3397.16
2020-08-24,102298.0,3385.64,13066.54,632.56,38799.08,3431.28
2020-08-25,102118.0,3373.58,13061.62,629.34,38843.88,3443.62
2020-08-26,100627.0,3329.74,13190.15,635.84,39073.92,3478.73
2020-08-27,100624.0,3350.11,13096.36,633.09,39113.47,3484.55
2020-08-28,102143.0,3403.81,13033.2,634.47,39467.31,3508.01
2020-08-31,99369.0,3395.68,12945.38,633.98,38628.29,3500.31
2020-09-01,102168.0,3410.61,12974.25,639.6,38900.8,3526.65
2020-09-02,101911.0,3404.8,13243.43,644.2,39086.03,3580.84
2020-09-03,100721.0,3384.98,13057.77,646.08,38990.94,3455.06
2020-09-04,101242.0,3355.37,12842.66,639.29,38357.18,3426.96
2020-09-08,100050.0,3316.42,12968.33,627.56,38365.35,3331.84
2020-09-09,101292.0,3254.63,13237.21,631.74,38193.92,3398.96
2020-09-10,98835.0,3234.82,13208.89,637.95,38840.32,3339.19
2020-09-11,98363.0,3260.35,13202.84,636.03,38854.55,3340.97
2020-09-14,100275.0,3278.81,13193.66,661.13,38756.63,3383.54
2020-09-15,100298.0,3295.68,13217.67,663.61,39044.35,3401.2
2020-09-16,99676.0,3283.92,13255.37,661.19,39302.85,3385.49
2020-09-17,100098.0,3270.44,13208.12,663.25,38979.85,3357.01
2020-09-18,98290.0,3338.09,13116.25,658.54,38845.82,3319.47
2020-09-21,96991.0,3316.94,12542.44,630.32,38034.14,3281.06
2020-09-22,97294.0,3274.3,12594.39,624.62,37734.08,3315.57
2020-09-23,95735.0,3279.71,12642.97,622.34,37668.42,3236.92
2020-09-24,97012.0,3223.18,12606.57,619.96,36553.6,3246.59
2020-09-25,96999.0,3219.42,12469.2,617.9,37388.66,3298.46
2020-09-28,94666.0,3217.53,12870.87,625.2,37981.63,3351.6
2020-09-29,93580.0,3224.36,12825.82,623.36,37973.22,3335.47
2020-09-30,94603.0,3218.05,12760.73,624.75,38067.93,3363.0
2020-10-09,97483.0,3272.08,13051.23,651.47,40509.49,3477.13
2020-10-13,98503.0,3359.75,13018.99,636.32,40625.51,3511.93
2020-10-14,99334.0,3340.78,13028.06,632.81,40794.74,3488.67
2020-10-15,99054.0,3332.18,12703.75,619.26,39728.41,3483.34
2020-10-16,98309.0,3336.36,12908.99,620.18,39982.98,3483.81
2020-10-19,98658.0,3312.67,12854.66,618.13,40431.6,3426.92
2020-10-20,100540.0,3328.1,12736.95,623.27,40544.37,3443.12
2020-10-21,100552.0,3325.02,12557.64,619.98,40707.31,3435.56
2020-10-22,101918.0,3312.5,12543.06,608.9,40558.49,3453.49
2020-10-23,101260.0,3278.0,12645.75,612.32,40685.5,3465.39
2020-10-26,101017.0,3251.12,12177.18,595.97,40145.5,3400.97
2020-10-27,99606.0,3254.32,12063.57,595.16,40522.1,3390.68
2020-10-29,96582.0,3272.73,11598.07,564.93,39749.85,3310.11
2020-10-30,93952.0,3224.53,11556.48,569.5,39614.07,3269.96
2020-11-03,95980.0,3271.07,12088.98,584.48,40261.13,3369.16
2020-11-04,97867.0,3277.44,12324.22,588.24,40616.14,3443.44
2020-11-05,100751.0,3320.13,12568.09,590.16,41340.16,3510.45
2020-11-06,100925.0,3312.16,12480.02,588.1,41893.06,3509.44
2020-11-09,103515.0,3373.73,13095.97,655.5,42597.43,3550.5
2020-11-10,105067.0,3360.15,13163.11,651.77,43277.65,3545.53
2020-11-11,104809.0,3342.2,13216.18,658.42,43593.67,3572.66
2020-11-12,102507.0,3338.68,13052.95,657.01,43357.19,3537.01
2020-11-13,104723.0,3310.1,13076.72,655.68,43443.0,3585.15
2020-11-16,106430.0,3346.97,13138.61,691.36,43637.98,3626.91
2020-11-17,107249.0,3339.9,13133.47,690.99,43952.71,3609.53
2020-11-18,106119.0,3347.3,13201.89,708.16,44180.05,3567.79
2020-11-19,106670.0,3363.09,13086.16,699.2,43599.96,3581.87
2020-11-20,106042.0,3377.73,13137.25,699.45,43882.25,3557.54
2020-11-23,107379.0,3414.49,13126.97,700.43,44077.15,3577.59
2020-11-24,109786.0,3402.82,13292.44,702.85,44523.02,3635.41
2020-11-25,110133.0,3362.33,13289.8,705.21,43828.1,3629.65
2020-11-27,110575.0,3408.31,13335.68,736.6,44149.72,3638.35
2020-12-01,111400.0,3451.94,13382.3,758.22,44655.44,3662.45
2020-12-02,111879.0,3449.38,13313.24,759.47,44618.04,3669.01
2020-12-03,112292.0,3442.14,13252.86,766.82,44632.65,3666.72
2020-12-04,113750.0,3444.58,13298.96,784.95,45079.55,3699.12
2020-12-07,113590.0,3416.6,13271.0,786.85,45426.97,3691.96
2020-12-08,113793.0,3410.18,13278.49,791.17,45608.51,3702.25
2020-12-09,113001.0,3371.96,13340.26,796.01,46103.5,3672.82
2020-12-10,115129.0,3373.28,13295.73,774.32,45959.88,3668.1
2020-12-11,115128.0,3347.19,13114.3,779.04,46099.01,3663.46
2020-12-14,114611.0,3369.12,13223.16,788.02,46253.46,3647.49
2020-12-15,116149.0,3367.23,13362.87,787.32,46263.17,3694.62
2020-12-16,117857.0,3366.98,13565.98,792.31,46666.46,3701.17
2020-12-17,118401.0,3404.87,13667.25,790.77,46890.34,3722.48
2020-12-18,118024.0,3394.9,13630.51,800.06,46960.69,3709.41
2020-12-21,115823.0,3420.57,13246.3,769.62,45553.96,3694.92
2020-12-22,116636.0,3356.78,13418.11,780.21,46006.69,3687.26
2020-12-23,117807.0,3382.32,13587.23,787.48,46444.18,3690.01
2020-12-28,119124.0,3397.29,13790.29,810.44,47353.75,3735.36
2020-12-29,119409.0,3379.04,13761.38,809.22,47613.08,3727.04
2020-12-30,119017.0,3414.45,13718.78,809.08,47746.22,3732.04
2021-01-04,118855.0,3502.96,13726.74,822.22,48176.8,3700.65
2021-01-05,119376.0,3528.68,13651.22,813.62,48437.78,3726.86
2021-01-07,122386.0,3576.2,13968.24,820.03,48093.32,3803.79
2021-01-08,125077.0,3570.11,14049.53,819.27,48782.51,3824.68
2021-01-11,123255.0,3531.5,13936.66,800.56,49269.32,3799.61
2021-01-12,123998.0,3608.34,13925.06,796.73,49517.11,3801.19
2021-01-13,121933.0,3598.65,13939.71,802.19,49492.32,3809.84
2021-01-14,123481.0,3565.9,13988.7,794.03,49584.16,3795.54
2021-01-15,120349.0,3566.38,13787.73,790.14,49034.67,3768.25
2021-01-19,120636.0,3566.38,13815.06,799.97,49398.29,3798.91
2021-01-20,119646.0,3583.09,13921.37,800.76,49792.12,3851.85
2021-01-21,118329.0,3621.26,13906.67,796.77,49624.76,3853.07
2021-01-22,117380.0,3606.75,13873.97,778.98,48878.54,3841.47
2021-01-27,115882.0,3573.34,13620.46,743.49,47409.93,3750.77
2021-01-28,118883.0,3505.18,13665.93,754.25,46874.36,3787.38
2021-01-29,115068.0,3483.07,13432.87,749.46,46285.77,3714.24
2021-02-01,117518.0,3505.28,13622.02,749.73,48600.61,3773.86
2021-02-02,118234.0,3533.68,13835.16,760.59,49797.72,3826.31
2021-02-03,119725.0,3517.31,13933.63,764.33,50255.75,3830.17
2021-02-04,119261.0,3501.86,14060.29,760.78,50614.29,3871.74
2021-02-05,120240.0,3496.33,14056.72,764.6,50731.63,3886.83
2021-02-08,119696.0,3532.45,14059.91,778.01,51348.77,3915.59
2021-02-09,119472.0,3603.49,14011.8,756.88,51329.08,3911.23
2021-02-10,118435.0,3655.09,13932.97,762.83,51309.39,3909.88
2021-02-18,119199.0,3675.36,13886.93,782.23,51324.69,3913.97
2021-02-19,118431.0,3696.17,13993.23,781.42,50889.76,3906.71
2021-02-22,112668.0,3642.44,13950.04,781.99,49744.32,3876.5
2021-02-23,115227.0,3636.36,13864.81,773.52,49751.41,3881.37
2021-02-24,115668.0,3564.08,13976.0,774.8,50781.69,3925.43
2021-02-25,112256.0,3585.05,13879.33,787.43,51039.31,3829.34
2021-02-26,110035.0,3509.08,13786.29,792.38,49099.99,3811.15
2021-03-01,110335.0,3551.4,14012.82,802.6,49849.84,3901.82
2021-03-02,111540.0,3508.59,14039.8,817.03,50296.89,3870.29
2021-03-03,111184.0,3576.9,14080.03,815.1,51444.65,3819.72
2021-03-04,112690.0,3503.49,14056.34,817.24,50846.08,3768.47
2021-03-05,115202.0,3501.99,13920.69,825.02,50405.32,3841.94
2021-03-08,110612.0,3421.41,14380.91,827.06,50441.07,3821.35
2021-03-09,111331.0,3359.29,14437.94,837.61,51025.48,3875.44
2021-03-10,112776.0,3357.74,14540.25,841.12,51279.51,3898.81
2021-03-12,114160.0,3453.08,14502.39,849.81,50792.08,3943.34
2021-03-16,114019.0,3446.73,14557.58,860.26,50363.96,3962.71
2021-03-17,116549.0,3445.55,14596.61,857.19,49801.62,3974.12
2021-03-18,114835.0,3463.07,14775.52,844.56,49216.52,3915.46
2021-03-19,116222.0,3404.66,14621.0,833.07,49858.24,3913.1
2021-03-22,114979.0,3443.44,14657.21,832.06,49771.29,3940.59
2021-03-23,113262.0,3411.51,14662.02,831.86,50051.44,3910.52
2021-03-24,112064.0,3367.06,14610.39,837.09,49180.31,3889.14
2021-03-26,114781.0,3418.33,14748.94,851.82,49008.5,3974.54
2021-03-30,116850.0,3456.68,15008.61,873.62,50136.58,3958.55
2021-03-31,116634.0,3441.91,15008.34,865.05,49509.15,3972.89
2021-04-01,115253.0,3466.33,15107.17,875.22,50029.83,4019.87
2021-04-06,117499.0,3482.97,15212.68,877.04,49201.39,4073.94
2021-04-07,117624.0,3479.63,15176.36,881.49,49661.76,4079.95
2021-04-08,118313.0,3482.55,15202.68,884.77,49746.21,4097.17
2021-04-09,117670.0,3450.68,15234.16,891.69,49591.32,4128.8
2021-04-12,118812.0,3412.95,15215.0,897.55,47883.38,4127.99
2021-04-13,119297.0,3396.47,15234.36,899.9,48544.06,4141.59
2021-04-15,120701.0,3398.99,15255.33,905.31,48803.68,4170.42
2021-04-16,121114.0,3426.62,15459.75,898.63,48832.03,4185.47
2021-04-19,120934.0,3477.55,15368.39,875.76,47949.42,4163.26
2021-04-20,120062.0,3472.94,15129.51,876.76,47705.8,4134.94
2021-04-22,119371.0,3465.11,15320.52,893.76,48080.67,4134.98
2021-04-23,120530.0,3474.17,15279.62,899.58,47878.45,4180.17
2021-04-26,120595.0,3441.17,15296.34,913.12,48386.51,4187.62
2021-04-27,119388.0,3442.61,15249.27,903.44,48944.14,4186.72
2021-04-28,121053.0,3457.07,15292.18,910.37,49733.84,4183.18
2021-04-29,120066.0,3474.9,15154.2,910.37,49765.94,4211.47
2021-05-06,119921.0,3441.28,15196.74,910.21,48949.76,4201.62
2021-05-07,122038.0,3418.87,15399.65,897.01,49206.47,4232.6
2021-05-10,121909.0,3427.99,15400.41,906.07,49502.41,4188.43
2021-05-11,122964.0,3441.85,15119.75,896.04,49161.81,4152.1
2021-05-12,119710.0,3462.75,15150.22,894.7,48690.8,4063.04
2021-05-14,121881.0,3490.38,15416.64,907.08,48732.55,4173.85
2021-05-17,122938.0,3517.62,15396.62,903.48,49580.73,4163.29
2021-05-18,122980.0,3529.01,15386.58,900.65,50193.33,4127.83
2021-05-19,122636.0,3510.96,15113.56,881.04,49902.64,4115.68
2021-05-20,122701.0,3506.94,15370.26,888.41,49564.86,4159.12
2021-05-21,122592.0,3486.56,15437.51,867.56,50540.48,4155.86
2021-05-25,122988.0,3581.34,15465.09,868.11,50637.53,4188.13
2021-05-26,123989.0,3593.36,15450.72,873.61,51017.52,4195.99
2021-05-27,124367.0,3608.85,15406.73,883.39,51115.22,4200.88
2021-05-28,125561.0,3600.78,15519.98,887.6,51422.88,4204.11
2021-06-01,128267.0,3624.71,15567.36,894.13,51934.88,4202.04
2021-06-02,129601.0,3597.14,15602.71,900.49,51849.48,4208.12
2021-06-04,130126.0,3591.84,15692.9,901.6,52100.05,4229.89
2021-06-07,130776.0,3599.54,15677.15,902.02,52328.51,4226.52
2021-06-08,129787.0,3580.11,15640.6,913.48,52275.57,4227.26
2021-06-09,129907.0,3591.4,15581.14,913.34,51941.64,4219.55
2021-06-10,130076.0,3610.86,15571.22,924.3,52300.47,4239.18
2021-06-11,129441.0,3589.75,15693.27,925.83,52474.76,4247.44
2021-06-15,130091.0,3556.56,15729.52,920.03,52773.05,4246.59
2021-06-16,129259.0,3518.33,15710.57,911.6,52501.98,4223.7
2021-06-17,128057.0,3525.6,15727.67,914.77,52323.33,4221.86
2021-06-18,128405.0,3525.1,15448.04,905.55,52344.45,4166.45
2021-06-22,128767.0,3557.41,15636.33,908.1,52588.71,4246.44
2021-06-23,128428.0,3566.22,15456.39,910.34,52306.08,4241.84
2021-06-24,129514.0,3566.65,15589.23,909.84,52699.0,4266.49
2021-06-25,127256.0,3607.56,15607.97,907.76,52925.04,4280.7
2021-06-28,127429.0,3606.37,15554.18,903.34,52735.59,4290.61
2021-06-29,127327.0,3573.18,15690.59,893.6,52549.66,4291.8
2021-06-30,126802.0,3591.2,15531.04,884.89,52482.71,4297.5
2021-07-01,125666.0,3588.78,15603.81,888.13,52318.6,4319.94
2021-07-02,127622.0,3518.76,15650.09,886.66,52484.67,4352.34
2021-07-06,125095.0,3530.26,15511.38,878.55,52861.18,4343.54
2021-07-07,127019.0,3553.72,15692.71,877.22,53054.76,4358.13
2021-07-08,125428.0,3525.5,15420.64,859.46,52568.94,4320.82
2021-07-12,127594.0,3547.84,15790.51,873.87,52372.69,4384.63
2021-07-13,128168.0,3566.52,15789.64,869.72,52769.73,4369.21
